num_nodes,packet_loss,run_id,converged,total_messages,true_mean,final_consensus_mean,mean_relative_error,within_5pct_of_true,remaining_mass,mass_loss_pct
8,0.0,94,True,159,37.5,37.49999644097818,2.9785266447864464e-06,True,300.0,0.0
8,0.0,95,True,176,58.625,58.62501124931269,8.693410916681787e-07,True,469.0,0.0
8,0.0,96,True,172,42.375,42.374896667458486,5.973714154916609e-06,True,339.0,0.0
8,0.0,97,True,163,29.25,29.24999190090459,2.921743897002386e-06,True,234.0,0.0
8,0.0,98,True,161,52.25,52.25000062609108,3.2252262182887595e-06,True,418.0,0.0
8,0.0,99,True,177,58.25,58.249963770698294,1.5146338646779888e-06,True,465.9999999999999,2.220446049250313e-14
8,0.0,100,True,186,66.875,66.87498830547302,3.311468109667462e-07,True,535.0,0.0
8,0.05,1,True,238,62.625,62.62718813234873,3.494023710539192e-05,True,501.0000000000001,-2.220446049250313e-14
8,0.05,2,True,169,62.75,62.80680491414165,0.0009052575958829394,True,502.0,0.0
8,0.05,3,True,238,48.0,47.99992309177166,2.428988482757373e-06,True,384.0,0.0
8,0.05,4,True,226,52.875,52.87499887154864,6.587647728508056e-06,True,423.0,0.0
8,0.05,5,True,329,67.875,67.87510696696623,1.988044676548766e-06,True,543.0,0.0
8,0.05,6,True,486,31.625,31.625065312354245,4.43039671368116e-06,True,253.0,0.0
8,0.05,7,True,277,58.625,58.623912022042994,1.8558259394530094e-05,True,468.9999999999998,4.440892098500626e-14
8,0.05,8,True,526,53.375,53.37527909700775,6.09935459788993e-06,True,427.00000000000017,-4.440892098500626e-14
8,0.05,9,True,294,58.875,58.87492162697401,2.0300062874059097e-05,True,471.00000000000006,-2.220446049250313e-14
8,0.05,10,True,396,54.0,53.9999778095554,3.1675472441362304e-06,True,431.9999999999998,5.551115123125783e-14
8,0.05,11,True,227,62.0,61.986499966691014,0.00021774247272564285,True,496.0,0.0
8,0.05,12,True,199,57.75,57.78231946316815,0.0005596443838641045,True,462.0,0.0
8,0.05,13,True,399,40.25,40.24971638316201,9.977690126142093e-06,True,322.0000000000001,-4.440892098500626e-14
8,0.05,14,True,407,64.375,64.37404390181257,1.4852010678526498e-05,True,515.0,0.0
8,0.05,15,True,303,70.375,70.40422315298107,0.00041524906545046815,True,563.0000000000002,-4.440892098500626e-14
8,0.05,16,True,294,59.875,59.87300296063474,3.335347582892828e-05,True,479.0,0.0
8,0.05,17,True,288,56.0,55.99859938515634,2.501097935103669e-05,True,448.0000000000002,-4.440892098500626e-14
8,0.05,18,True,179,55.75,55.749989127949945,3.928049396678654e-06,True,446.0,0.0
8,0.05,19,True,284,50.75,50.74991017015377,8.873563413000263e-06,True,405.99999999999994,1.1102230246251565e-14
8,0.05,20,True,402,67.125,67.15800078044805,0.0004916317385182058,True,536.9999999999999,2.220446049250313e-14
8,0.05,21,True,403,50.5,50.781343416009356,0.0055711567526604885,True,404.00000000000017,-4.440892098500626e-14
8,0.05,22,True,167,56.125,56.12482131279228,5.175465359089348e-06,True,449.0,0.0
8,0.05,23,True,271,71.125,71.12441618849307,1.3084509842337706e-05,True,568.9999999999999,2.220446049250313e-14
8,0.05,24,True,247,59.125,59.1303221472073,9.001517475356647e-05,True,472.99999999999994,1.1102230246251565e-14
8,0.05,25,True,186,56.25,56.250316410655834,7.491376054720907e-06,True,450.0,0.0
8,0.05,26,True,194,64.125,64.12512993206411,7.78403511213289e-06,True,513.0,0.0
8,0.05,27,True,258,43.875,43.86784355711353,0.00016310980937819046,True,351.0,0.0
8,0.05,28,True,231,44.625,44.62134250504708,8.196067121399317e-05,True,356.99999999999994,1.1102230246251565e-14
8,0.05,29,True,335,42.5,42.50008917947773,1.3294838381399894e-05,True,339.9999999999999,3.3306690738754696e-14
8,0.05,30,True,432,34.5,34.497595509987185,6.969536269022734e-05,True,276.0,0.0
8,0.05,31,True,287,52.25,52.25091879231617,1.7584541936361065e-05,True,418.00000000000006,-2.220446049250313e-14
8,0.05,32,True,208,69.75,69.74556731963354,6.355097299593853e-05,True,558.0,0.0
8,0.05,33,True,305,46.5,46.49951982910807,1.0326255740458249e-05,True,372.00000000000006,-2.220446049250313e-14
8,0.05,34,True,269,51.75,51.750632441731035,2.51431861704477e-05,True,414.0,0.0
8,0.05,35,True,294,46.0,46.00000969731616,5.013219338728911e-06,True,367.9999999999999,3.3306690738754696e-14
8,0.05,36,True,313,61.0,61.00001097441213,1.700730028444543e-06,True,487.9999999999999,2.220446049250313e-14
8,0.05,37,True,304,58.25,58.24981012770482,1.2135701621590731e-05,True,466.0,0.0
8,0.05,38,True,451,56.75,56.75029774019025,6.346166459430137e-06,True,454.0000000000001,-2.220446049250313e-14
8,0.05,39,True,178,64.75,64.75000517233687,1.2825251194066927e-06,True,518.0,0.0
8,0.05,40,True,166,36.5,36.57424714509612,0.0020341683587979716,True,292.0,0.0
8,0.05,41,True,270,49.25,49.20386600815699,0.0009367307988428547,True,394.0,0.0
8,0.05,42,True,284,45.25,45.25632654157504,0.0001398130734816348,True,362.00000000000006,-2.220446049250313e-14
8,0.05,43,True,285,52.5,52.50012717340303,2.422350533865234e-06,True,420.0000000000001,-2.220446049250313e-14
8,0.05,44,True,291,50.25,50.24946676335245,1.8385176042337677e-05,True,402.0,0.0
8,0.05,45,True,266,65.25,65.24998145250464,3.416833400804751e-07,True,522.0000000000002,-4.440892098500626e-14
8,0.05,46,True,227,39.875,39.88120736513187,0.00015567059891833458,True,319.00000000000006,-2.220446049250313e-14
8,0.05,47,True,286,53.375,53.375011424138414,1.2641443951677856e-05,True,427.0,0.0
8,0.05,48,True,205,52.75,52.01335552415318,0.013964824186669621,True,422.0,0.0
8,0.05,49,True,165,51.625,51.62497823684525,2.308979865903742e-06,True,413.0,0.0
8,0.05,50,True,244,56.5,56.500290750037124,5.1460183562492865e-06,True,451.99999999999994,1.1102230246251565e-14
8,0.05,51,True,242,55.0,55.00488875149524,8.888639082245737e-05,True,439.9999999999999,2.220446049250313e-14
8,0.05,52,True,281,61.875,61.42520171529857,0.007269467227497843,True,494.99999999999994,1.1102230246251565e-14
8,0.05,53,True,308,61.0,61.00059450510617,1.2288853097931649e-05,True,488.0000000000001,-2.220446049250313e-14
8,0.05,54,True,315,62.5,62.499967332472465,4.573395793656232e-06,True,500.0,0.0
8,0.05,55,True,240,52.125,52.126091161773104,2.0933559196222325e-05,True,416.9999999999999,2.220446049250313e-14
8,0.05,56,True,272,70.75,70.74990970590974,2.544915196232388e-06,True,566.0000000000001,-2.220446049250313e-14
8,0.05,57,True,358,54.5,54.5057704322062,0.00010587949002204675,True,435.9999999999999,2.220446049250313e-14
8,0.05,58,True,172,58.375,58.38473227027466,0.00016671983339893318,True,467.0,0.0
8,0.05,59,True,195,55.875,55.87683801750808,3.2895167929757816e-05,True,447.0,0.0
8,0.05,60,True,194,62.875,62.87345803170265,2.4524346677638695e-05,True,502.9999999999999,2.220446049250313e-14
8,0.05,61,True,184,62.0,61.80807869803371,0.0030955048704240464,True,496.0,0.0
8,0.05,62,True,387,62.125,62.1280301851277,4.877561573757808e-05,True,497.0000000000001,-2.220446049250313e-14
8,0.05,63,True,201,50.5,50.50013358189942,5.031013356164585e-06,True,404.0,0.0
8,0.05,64,True,345,41.5,41.498508357893776,3.59431832825459e-05,True,332.00000000000006,-2.220446049250313e-14
8,0.05,65,True,285,60.0,60.003955799654676,6.592999424460307e-05,True,480.00000000000006,-2.220446049250313e-14
8,0.05,66,True,189,57.25,57.24952897512955,8.452853091551197e-06,True,458.0,0.0
8,0.05,67,True,254,63.0,62.9999750930754,7.233742229556263e-07,True,504.0,0.0
8,0.05,68,True,214,60.125,60.1181920083616,0.00011323063016042623,True,481.00000000000006,-2.220446049250313e-14
8,0.05,69,True,384,53.625,53.62599187229486,1.8496453051057757e-05,True,428.9999999999998,5.551115123125783e-14
8,0.05,70,True,294,52.375,52.272755574472626,0.0019521608692576698,True,419.00000000000006,-2.220446049250313e-14
8,0.05,71,True,299,59.625,59.623179286769016,3.0536070959973575e-05,True,476.9999999999998,4.440892098500626e-14
8,0.05,72,True,317,59.75,59.75819242056658,0.0001371116412816585,True,478.0000000000003,-6.661338147750939e-14
8,0.05,73,True,608,50.25,50.250086869596544,3.5679553438626784e-06,True,401.9999999999999,3.3306690738754696e-14
8,0.05,74,True,342,36.5,36.49988472542118,4.570046722494758e-06,True,292.0000000000001,-4.440892098500626e-14
8,0.05,75,True,319,44.0,43.99988256883559,3.5097313724600942e-06,True,352.0,0.0
8,0.05,76,True,193,54.625,54.62408086919925,1.6826193148731477e-05,True,437.0,0.0
8,0.05,77,True,232,54.375,54.37501341901756,1.0797691295831372e-06,True,435.0,0.0
8,0.05,78,True,203,63.875,63.87517030734679,3.6313988786061876e-06,True,510.99999999999994,1.1102230246251565e-14
8,0.05,79,True,150,57.5,57.49992305779085,2.6741094412585655e-06,True,460.0,0.0
8,0.05,80,True,245,43.75,43.75016087798409,7.533329709161762e-06,True,349.99999999999994,1.1102230246251565e-14
8,0.05,81,True,167,44.75,44.90552894030118,0.0034755070458364727,True,358.0,0.0
8,0.05,82,True,379,66.25,66.24964169455153,9.372060990748873e-06,True,529.9999999999998,4.440892098500626e-14
8,0.05,83,True,334,46.75,46.77978871388208,0.0006371917407930895,True,374.0,0.0
8,0.05,84,True,332,50.75,50.7493059084004,1.5832308921169404e-05,True,405.99999999999994,1.1102230246251565e-14
8,0.05,85,True,210,70.125,70.12483740685926,6.239547550245469e-06,True,560.9999999999999,2.220446049250313e-14
8,0.05,86,True,357,52.25,52.25002606008317,5.3739216854211364e-06,True,418.0,0.0
8,0.05,87,True,287,54.25,54.25033258462099,6.1305920919990775e-06,True,434.0000000000001,-2.220446049250313e-14
8,0.05,88,True,317,53.5,53.499961202762705,3.0234833658937532e-06,True,428.00000000000006,-2.220446049250313e-14
8,0.05,89,True,432,60.0,60.00003184536894,1.4897027566777392e-06,True,480.00000000000017,-4.440892098500626e-14
8,0.05,90,True,486,48.25,48.24980908956253,9.657147940238347e-06,True,385.9999999999999,3.3306690738754696e-14
8,0.05,91,True,165,57.5,57.500017270409074,3.258740504232032e-06,True,460.0,0.0
8,0.05,92,True,276,62.25,62.2487150732379,2.0641393768746262e-05,True,497.9999999999999,2.220446049250313e-14
8,0.05,93,True,236,53.125,53.12482124373763,1.0352858447704955e-05,True,425.0,0.0
8,0.05,94,True,301,55.75,55.750991024073876,1.77762165717065e-05,True,445.9999999999999,2.220446049250313e-14
8,0.05,95,True,237,53.625,53.304659204084956,0.005973721135944942,True,429.0,0.0
8,0.05,96,True,387,39.0,38.99963893709794,9.25802312954588e-06,True,312.00000000000006,-2.220446049250313e-14
8,0.05,97,True,244,43.25,43.25026464126493,6.714270725860955e-06,True,345.99999999999994,1.1102230246251565e-14
8,0.05,98,True,528,51.25,51.24976765281761,1.1493090823551748e-05,True,409.9999999999999,2.220446049250313e-14
8,0.05,99,True,539,59.0,59.00414277621179,7.021654596268991e-05,True,471.9999999999998,4.440892098500626e-14
8,0.05,100,True,179,63.625,63.61225796229297,0.00020026778321458505,True,509.0,0.0
8,0.1,1,True,642,61.25,61.25069944936431,1.1419581458125906e-05,True,490.0,0.0
8,0.1,2,True,366,56.0,56.00033329712187,7.688054298182756e-06,True,447.9999999999999,2.220446049250313e-14
8,0.1,3,True,442,65.625,65.62354069880126,2.8410557601811587e-05,True,524.9999999999995,8.881784197001252e-14
8,0.1,4,True,357,57.625,57.6371057366272,0.000210077859040319,True,461.0,0.0
8,0.1,5,True,490,49.375,49.37609884867746,2.2255163087719134e-05,True,395.0000000000001,-2.220446049250313e-14
8,0.1,6,True,468,60.625,60.6224490696743,4.20772012485916e-05,True,485.0000000000001,-2.220446049250313e-14
8,0.1,7,True,271,49.375,49.37842212617727,6.93088846028468e-05,True,394.9999999999999,3.3306690738754696e-14
8,0.1,8,True,402,36.0,36.01855961917906,0.0005155449771959573,True,288.0,0.0
8,0.1,9,True,352,48.75,48.750875318600194,1.7955253337293858e-05,True,390.00000000000006,-2.220446049250313e-14
8,0.1,10,True,609,57.5,57.50008572518749,1.6420141864406777e-06,True,460.0,0.0
8,0.1,11,True,213,75.0,74.99958681652606,1.1017966385509227e-05,True,600.0,0.0
8,0.1,12,True,302,54.375,54.37399488571176,3.173666788260844e-05,True,435.0,0.0
8,0.1,13,True,394,46.5,46.50195909788658,4.213113734576818e-05,True,372.00000000000006,-2.220446049250313e-14
8,0.1,14,True,453,63.375,63.37463990530758,1.3689375682910208e-05,True,507.0,0.0
8,0.1,15,True,304,52.625,52.62496130088202,1.5904655293867278e-06,True,421.0,0.0
8,0.1,16,True,515,37.75,37.74383054882358,0.00016342917023635267,True,302.0,0.0
8,0.1,17,True,242,75.0,75.00084832066469,1.5080751028075194e-05,True,600.0,0.0
8,0.1,18,True,512,55.375,55.523475190183646,0.0026812675428196974,True,443.0000000000001,-2.220446049250313e-14
8,0.1,19,True,353,66.375,66.24095152953517,0.0020195626435380045,True,531.0,0.0
8,0.1,20,True,462,56.125,56.12466453038035,1.448965653024614e-05,True,449.0,0.0
8,0.1,21,True,517,50.0,49.92293603764004,0.0015412792471992632,True,399.99999999999955,1.1102230246251565e-13
8,0.1,22,True,473,64.125,64.12497041582695,1.2375801976070923e-05,True,513.0,0.0
8,0.1,23,True,434,66.25,66.25305213746925,4.606999953596358e-05,True,529.9999999999998,4.440892098500626e-14
8,0.1,24,True,291,66.0,65.99807326684945,3.1640575334459655e-05,True,528.0,0.0
8,0.1,25,True,407,52.125,52.12599986641671,1.918208952927922e-05,True,417.0,0.0
8,0.1,26,True,540,43.75,43.75028401857726,1.0016506004879893e-05,True,350.0000000000001,-2.220446049250313e-14
8,0.1,27,True,394,49.875,49.87473048291895,6.425436048492597e-06,True,399.0000000000001,-2.220446049250313e-14
8,0.1,28,True,363,61.0,61.00002390676807,1.6816726105057326e-06,True,487.9999999999999,2.220446049250313e-14
8,0.1,29,True,385,69.75,69.74889927887236,2.1703846294079573e-05,True,558.0,0.0
8,0.1,30,True,565,23.875,23.874281294446305,3.0102850416638362e-05,True,190.99999999999994,3.3306690738754696e-14
8,0.1,31,True,205,54.625,54.63017580233584,9.475153017568923e-05,True,437.0,0.0
8,0.1,32,True,807,40.75,40.750192223862854,1.5174711933829756e-05,True,325.99999999999966,9.992007221626409e-14
8,0.1,33,True,243,44.875,44.441324210634924,0.00966408444267574,True,359.00000000000006,-2.220446049250313e-14
8,0.1,34,True,529,54.625,54.62379816538893,2.7709045758430067e-05,True,437.00000000000045,-1.1102230246251565e-13
8,0.1,35,True,550,46.875,46.87622924529705,2.6223899670355876e-05,True,374.99999999999994,1.1102230246251565e-14
8,0.1,36,True,504,45.0,45.00177462549576,3.943612212804481e-05,True,360.0,0.0
8,0.1,37,True,470,54.5,54.49975871592063,4.977480370721586e-06,True,435.9999999999998,5.551115123125783e-14
8,0.1,38,True,229,43.875,43.87947677799588,0.00010203482611699593,True,351.0,0.0
8,0.1,39,True,461,57.875,57.87898849713983,6.891571731892801e-05,True,463.00000000000017,-4.440892098500626e-14
8,0.1,40,True,254,64.25,64.17424751199188,0.0011790270507100486,True,514.0,0.0
8,0.1,41,True,438,54.125,54.11485632203812,0.00018741206396082698,True,433.0,0.0
8,0.1,42,True,384,49.625,49.62407906261581,1.855793217501651e-05,True,396.9999999999998,5.551115123125783e-14
8,0.1,43,True,331,30.75,30.742820259335154,0.00023348750129572368,True,245.99999999999997,1.1102230246251565e-14
8,0.1,44,True,351,56.0,56.000485860074264,8.67607275461297e-06,True,447.99999999999994,1.1102230246251565e-14
8,0.1,45,True,503,70.375,70.37470071960895,6.415782796412054e-06,True,563.0000000000003,-6.661338147750939e-14
8,0.1,46,True,260,51.5,51.51580871956072,0.0003069654283633776,True,412.0,0.0
8,0.1,47,True,340,58.375,58.37372450927249,2.1961375771617878e-05,True,467.0,0.0
8,0.1,48,True,492,63.25,63.24975074327621,5.195769143203233e-06,True,505.9999999999997,5.551115123125783e-14
8,0.1,49,True,386,55.625,55.62623501669461,2.2786020606765963e-05,True,445.00000000000006,-2.220446049250313e-14
8,0.1,50,True,216,37.625,37.70532339185658,0.0021348409795768535,True,301.0,0.0
8,0.1,51,True,349,54.0,53.954666147961525,0.0008395157784903057,True,432.0,0.0
8,0.1,52,True,539,45.125,45.128614244917664,8.00940701975141e-05,True,361.0000000000002,-6.661338147750939e-14
8,0.1,53,True,408,38.25,38.249734127227214,9.489584679816325e-06,True,305.9999999999999,3.3306690738754696e-14
8,0.1,54,True,340,45.75,45.74996421758729,2.317377354860181e-06,True,366.00000000000017,-4.440892098500626e-14
8,0.1,55,True,416,72.125,72.12854784420927,4.919021433992548e-05,True,577.0000000000002,-4.440892098500626e-14
8,0.1,56,True,443,40.25,40.25220152036702,5.469615818663464e-05,True,321.9999999999998,6.661338147750939e-14
8,0.1,57,True,276,54.0,54.00769930856039,0.000142579788155375,True,431.99999999999994,1.1102230246251565e-14
8,0.1,58,True,877,35.75,35.7494470452147,4.7516260795671744e-05,True,286.0,0.0
8,0.1,59,True,205,48.5,48.35416423794503,0.0030069229289684573,True,388.0,0.0
8,0.1,60,True,520,52.5,52.49931906778228,1.4164284679890352e-05,True,420.00000000000006,-2.220446049250313e-14
8,0.1,61,True,456,52.25,52.250555010049354,1.0622201901607345e-05,True,418.0,0.0
8,0.1,62,True,306,63.75,63.6569993736251,0.0014588333549004258,True,510.00000000000006,-2.220446049250313e-14
8,0.1,63,True,332,55.0,55.00944916246238,0.00017180295386151167,True,440.00000000000006,-2.220446049250313e-14
8,0.1,64,True,404,59.0,58.998179831842435,3.0850307755454236e-05,True,471.99999999999994,1.1102230246251565e-14
8,0.1,65,True,599,60.0,59.99976285106587,4.9989469836993664e-05,True,480.00000000000034,-6.661338147750939e-14
8,0.1,66,True,497,43.625,43.63410128635786,0.0002086254752518129,True,349.0,0.0
8,0.1,67,True,415,60.375,61.55230766776236,0.01949991996293774,True,483.0000000000001,-2.220446049250313e-14
8,0.1,68,True,507,65.875,65.87525591898087,9.691875579912762e-06,True,526.9999999999998,4.440892098500626e-14
8,0.1,69,True,422,62.25,62.25222936822429,3.5813144165343763e-05,True,497.9999999999999,2.220446049250313e-14
8,0.1,70,True,423,57.75,57.73495500893709,0.00026051932576462184,True,462.0000000000001,-2.220446049250313e-14
8,0.1,71,True,429,54.5,54.501289566544415,2.3661771457217677e-05,True,435.9999999999999,2.220446049250313e-14
8,0.1,72,True,295,59.625,59.62503880835617,1.6309238432386508e-06,True,476.9999999999999,2.220446049250313e-14
8,0.1,73,True,560,56.0,55.99933772029442,1.182642331390823e-05,True,447.99999999999983,3.3306690738754696e-14
8,0.1,74,True,403,68.125,68.12524367522117,6.5048971056608485e-06,True,544.9999999999998,4.440892098500626e-14
8,0.1,75,True,565,57.25,57.249470120127455,9.255543625299175e-06,True,458.0000000000002,-4.440892098500626e-14
8,0.1,76,True,419,54.5,54.49936102998948,1.2002739796449633e-05,True,436.0000000000001,-2.220446049250313e-14
8,0.1,77,True,294,43.25,43.248852915263114,2.6522190448137913e-05,True,345.99999999999994,1.1102230246251565e-14
8,0.1,78,True,307,50.375,50.42081376068771,0.0009094543064557647,True,403.0,0.0
8,0.1,79,True,699,66.25,66.2489665608428,2.688718600310031e-05,True,530.0000000000001,-2.220446049250313e-14
8,0.1,80,True,601,57.5,57.501103617119554,1.9193341209700066e-05,True,460.00000000000006,-2.220446049250313e-14
8,0.1,81,True,544,77.875,77.87445904171203,1.703112917149272e-05,True,622.9999999999998,3.3306690738754696e-14
8,0.1,82,True,492,62.75,62.75032194017625,1.8897560367501416e-05,True,501.9999999999997,5.551115123125783e-14
8,0.1,83,True,349,48.375,48.375347030894034,1.7469108125497574e-05,True,387.00000000000006,-2.220446049250313e-14
8,0.1,84,True,642,38.875,38.87503782154924,4.00735972212584e-06,True,310.99999999999994,2.220446049250313e-14
8,0.1,85,True,520,52.5,52.5002028748935,7.757178510677439e-06,True,419.9999999999997,6.661338147750939e-14
8,0.1,86,True,280,65.25,65.25008004379217,7.11455042365329e-06,True,522.0,0.0
8,0.1,87,True,613,62.125,62.10710201002484,0.00028809641811122934,True,497.0000000000002,-4.440892098500626e-14
8,0.1,88,True,222,49.25,49.41515312702856,0.0033533629853515485,True,394.0,0.0
8,0.1,89,True,419,39.5,39.497731054108044,5.7441668150622585e-05,True,316.00000000000006,-2.220446049250313e-14
8,0.1,90,True,221,56.5,55.362765711870196,0.020128040497872684,True,451.99999999999994,1.1102230246251565e-14
8,0.1,91,True,334,60.0,60.00039237885448,6.539647574695568e-06,True,480.0000000000001,-2.220446049250313e-14
8,0.1,92,True,314,60.75,60.752070744469854,4.178618650490867e-05,True,486.00000000000017,-4.440892098500626e-14
8,0.1,93,True,249,65.0,64.99133053675281,0.00013337635764887505,True,520.0000000000002,-4.440892098500626e-14
8,0.1,94,True,308,53.625,53.643435082200476,0.0003437777566522489,True,429.0,0.0
8,0.1,95,True,581,50.75,50.753322985250335,6.547754187842434e-05,True,405.99999999999994,1.1102230246251565e-14
8,0.1,96,True,277,57.5,57.49993407126051,3.592335437227358e-06,True,460.0,0.0
8,0.1,97,True,376,47.25,47.21616280126692,0.0007161311901181869,True,378.0000000000001,-2.220446049250313e-14
8,0.1,98,True,417,79.125,79.12517402359663,4.905691255795558e-06,True,633.0,0.0
8,0.1,99,True,403,37.25,37.25215348008918,5.781154601815471e-05,True,298.00000000000006,-2.220446049250313e-14
8,0.1,100,True,418,67.25,67.2503551633536,5.2812394588132695e-06,True,538.0000000000002,-4.440892098500626e-14
8,0.15,1,True,439,48.75,48.75242072421293,4.9655881290934264e-05,True,390.0000000000003,-6.661338147750939e-14
8,0.15,2,True,421,71.625,71.62289309426353,2.9415786896766052e-05,True,573.0,0.0
8,0.15,3,True,570,64.375,64.37368154920304,2.6976595250281666e-05,True,514.9999999999993,1.3322676295501878e-13
8,0.15,4,True,457,64.5,64.50076457187065,2.2485538679034364e-05,True,515.9999999999998,4.440892098500626e-14
8,0.15,5,True,653,58.5,58.50323386421846,5.5279730230118734e-05,True,468.0,0.0
8,0.15,6,True,788,46.75,46.749558105994375,9.733560726172747e-06,True,374.00000000000034,-8.881784197001252e-14
8,0.15,7,True,461,59.75,59.77218603107889,0.0003713143276801107,True,478.00000000000006,-2.220446049250313e-14
8,0.15,8,True,541,58.875,58.87537178624524,8.67817671506661e-06,True,471.0000000000001,-2.220446049250313e-14
8,0.15,9,True,513,61.125,61.124453699746994,8.937427451931089e-06,True,489.0,0.0
8,0.15,10,True,774,38.875,38.87343877057507,4.01602424419144e-05,True,310.99999999999983,5.551115123125783e-14
8,0.15,11,True,473,49.75,49.74540684760176,9.232467132140005e-05,True,397.9999999999999,3.3306690738754696e-14
8,0.15,12,True,593,51.375,51.376856247606455,3.613134027150002e-05,True,411.0,0.0
8,0.15,13,True,508,52.125,52.113643304656684,0.00021787425119070534,True,417.0,0.0
8,0.15,14,True,494,46.125,46.124526828810296,1.2704252742855037e-05,True,368.99999999999994,1.1102230246251565e-14
8,0.15,15,True,626,71.125,71.12687725125144,2.6393690705552963e-05,True,569.0000000000002,-4.440892098500626e-14
8,0.15,16,True,501,62.5,62.49396623330505,9.654026711915265e-05,True,499.99999999999983,3.3306690738754696e-14
8,0.15,17,True,502,59.5,59.500656272136396,1.4111029272022371e-05,True,476.0000000000002,-4.440892098500626e-14
8,0.15,18,True,414,64.25,64.24984332449267,1.342463521002022e-05,True,514.0000000000002,-4.440892098500626e-14
8,0.15,19,True,497,66.25,66.24925052273393,1.1312864393524483e-05,True,529.9999999999997,6.661338147750939e-14
8,0.15,20,True,534,53.25,53.254510536805995,8.470491654444037e-05,True,425.9999999999997,6.661338147750939e-14
8,0.15,21,True,414,44.25,44.25046222539297,1.0445771592658423e-05,True,354.00000000000006,-2.220446049250313e-14
8,0.15,22,True,696,55.0,54.999619569139796,6.916924731050564e-06,True,440.0000000000001,-2.220446049250313e-14
8,0.15,23,True,447,54.375,54.37495649893302,3.856831025225556e-06,True,435.0,0.0
8,0.15,24,True,352,68.875,68.8601609466049,0.00021544905110848077,True,551.0,0.0
8,0.15,25,True,686,50.625,50.62511079370035,2.9109555685529557e-06,True,405.00000000000006,-2.220446049250313e-14
8,0.15,26,True,714,61.375,61.375586060284256,2.0904490561922174e-05,True,490.99999999999943,1.1102230246251565e-13
8,0.15,27,True,431,63.375,63.377221780182566,3.817168957162482e-05,True,507.00000000000006,-2.220446049250313e-14
8,0.15,28,True,572,60.25,60.30347009285111,0.000887470420765264,True,482.00000000000017,-4.440892098500626e-14
8,0.15,29,True,673,62.75,62.750432216850946,6.887917943406234e-06,True,501.9999999999997,5.551115123125783e-14
8,0.15,30,True,716,43.375,43.37521887636474,9.813894541788592e-06,True,347.0,0.0
8,0.15,31,True,422,65.5,65.4998661451962,2.131164230494556e-05,True,524.0000000000001,-2.220446049250313e-14
8,0.15,32,True,790,59.25,59.253326593730804,5.614504187008751e-05,True,474.00000000000045,-8.881784197001252e-14
8,0.15,33,True,643,46.75,46.748966510917604,3.632461199896808e-05,True,373.9999999999999,3.3306690738754696e-14
8,0.15,34,True,522,46.25,46.254114859181726,8.896992825357701e-05,True,370.0,0.0
8,0.15,35,True,592,66.375,66.3404947530662,0.0005198530611496208,True,530.9999999999998,4.440892098500626e-14
8,0.15,36,True,320,66.125,66.11529697575563,0.00014673760672001817,True,528.9999999999999,2.220446049250313e-14
8,0.15,37,True,490,51.125,51.12963136571733,9.058906048569028e-05,True,409.0000000000002,-6.661338147750939e-14
8,0.15,38,True,278,67.875,67.8735729790608,2.6641124753482716e-05,True,543.0,0.0
8,0.15,39,True,458,49.625,49.58469816775249,0.0008121276019649984,True,396.99999999999994,1.1102230246251565e-14
8,0.15,40,True,604,55.75,55.75702328166362,0.00012597814643262555,True,446.0000000000001,-2.220446049250313e-14
8,0.15,41,True,363,38.25,38.25009109771177,9.923202353011898e-06,True,306.0,0.0
8,0.15,42,True,734,59.75,59.750962922790364,1.6115862600257097e-05,True,478.0000000000001,-2.220446049250313e-14
8,0.15,43,True,536,60.75,60.748228826206805,2.9155124167886952e-05,True,486.00000000000034,-6.661338147750939e-14
8,0.15,44,True,399,71.25,71.26280433876111,0.00017971001769984997,True,570.0000000000001,-2.220446049250313e-14
8,0.15,45,True,584,65.75,65.73883437963265,0.00016981932117637898,True,525.9999999999997,6.661338147750939e-14
8,0.15,46,True,637,49.125,49.12470465529652,1.4924253215690557e-05,True,393.00000000000034,-8.881784197001252e-14
8,0.15,47,True,711,61.375,61.37735366786147,3.834896719302933e-05,True,490.9999999999999,2.220446049250313e-14
8,0.15,48,True,289,65.375,65.39320798248156,0.0002785159844214519,True,523.0,0.0
8,0.15,49,True,667,51.375,51.37566050467903,1.7910288010779596e-05,True,411.0000000000001,-2.220446049250313e-14
8,0.15,50,True,399,53.25,53.24281403219176,0.00013494775226740932,True,426.0,0.0
8,0.15,51,True,644,52.0,51.99959546789151,7.779463624897513e-06,True,415.9999999999999,2.220446049250313e-14
8,0.15,52,True,600,63.5,63.50610603830765,9.615808358501659e-05,True,507.9999999999999,2.220446049250313e-14
8,0.15,53,True,571,45.0,44.9981518906019,4.106909773544171e-05,True,359.9999999999999,3.3306690738754696e-14
8,0.15,54,True,573,50.875,50.87457037043113,1.858045185877135e-05,True,407.00000000000017,-4.440892098500626e-14
8,0.15,55,True,405,60.625,60.62305143515685,3.21412757632199e-05,True,485.00000000000017,-4.440892098500626e-14
8,0.15,56,True,519,51.875,51.88176707060241,0.00013044955378138255,True,414.9999999999998,5.551115123125783e-14
8,0.15,57,True,789,65.375,65.37231095154164,4.1132672403228195e-05,True,522.9999999999999,2.220446049250313e-14
8,0.15,58,True,591,57.75,57.7500752455966,1.0887703887154261e-05,True,461.99999999999994,1.1102230246251565e-14
